order_id,creation_time,product_ids
7398,28/08/22 19:40,"[74, 14, 17, 66, 40]"
7399,28/08/22 19:41,"[33, 52, 3]"
7400,28/08/22 19:41,"[32, 38, 52, 34, 22, 67]"
7401,28/08/22 19:41,"[60, 74, 25, 63, 9, 75]"
7402,28/08/22 19:41,"[1, 17, 67]"
7403,28/08/22 19:42,"[56, 31, 16, 34]"
7404,28/08/22 19:43,"[3, 66, 52, 31]"
7405,28/08/22 19:43,"[85, 44, 54, 20]"
7406,28/08/22 19:43,"[34, 22, 16, 3]"
7407,28/08/22 19:43,"[22, 17, 36]"
7408,28/08/22 19:43,"[76, 79, 69, 1, 82]"
7409,28/08/22 19:44,"[31, 23]"
7410,28/08/22 19:44,"[66, 15, 47]"
7411,28/08/22 19:44,"[64, 53, 20, 14, 62]"
7412,28/08/22 19:44,"[26, 32]"
7413,28/08/22 19:44,"[12, 81, 76, 63]"
7414,28/08/22 19:45,[5]
7415,28/08/22 19:45,"[15, 15, 64]"
7416,28/08/22 19:46,"[50, 66, 81, 30]"
7417,28/08/22 19:47,"[38, 6]"
7418,28/08/22 19:47,"[32, 6, 17]"
7419,28/08/22 19:48,"[28, 52, 56, 84, 56, 3]"
7420,28/08/22 19:48,"[67, 60, 70]"
7421,28/08/22 19:48,"[63, 40, 22, 33]"
7422,28/08/22 19:48,"[81, 79, 69, 54, 20]"
7423,28/08/22 19:49,"[24, 61, 15]"
7424,28/08/22 19:49,"[17, 31, 6]"
7425,28/08/22 19:49,"[55, 83]"
7426,28/08/22 19:49,"[76, 64, 14, 70]"
7427,28/08/22 19:49,"[83, 44, 62, 74]"
7428,28/08/22 19:49,"[82, 35, 47, 32, 46, 20]"
7429,28/08/22 19:49,"[74, 60]"
7430,28/08/22 19:50,"[4, 31, 83, 83]"
7431,28/08/22 19:50,"[46, 78, 42, 76, 84]"
7432,28/08/22 19:50,"[26, 83, 83]"
7433,28/08/22 19:50,"[21, 11, 70]"
7434,28/08/22 19:51,"[46, 25, 50]"
7435,28/08/22 19:52,"[76, 78, 10]"
7436,28/08/22 19:53,"[57, 37]"
7437,28/08/22 19:53,"[39, 84, 82, 68]"
7438,28/08/22 19:54,"[30, 63, 83]"
7439,28/08/22 19:54,"[40, 53, 87, 30]"
7440,28/08/22 19:54,"[86, 33, 24, 33, 50, 69]"
7441,28/08/22 19:55,"[38, 76, 56]"
7442,28/08/22 19:55,"[65, 21]"
7443,28/08/22 19:56,"[69, 67, 16]"
7444,28/08/22 19:56,"[66, 35, 16]"
7445,28/08/22 19:56,"[6, 1, 7]"
7446,28/08/22 19:57,"[15, 32]"
7447,28/08/22 19:57,"[79, 3]"
7448,28/08/22 19:57,"[60, 62, 63]"
7449,28/08/22 19:58,"[76, 58, 32, 84, 50]"
7450,28/08/22 19:58,"[45, 5, 2, 2, 47]"
7451,28/08/22 19:58,"[72, 8, 62, 27, 40, 5]"
7452,28/08/22 19:58,"[83, 55, 75]"
7453,28/08/22 19:58,"[16, 40, 28]"
7454,28/08/22 19:59,"[76, 76, 2, 30]"
7455,28/08/22 19:59,"[64, 40, 56, 56]"
7456,28/08/22 20:00,[54]
7457,28/08/22 20:00,"[31, 17, 85, 84, 41]"
7458,28/08/22 20:00,"[40, 6, 80, 26, 31]"
7459,28/08/22 20:01,"[63, 6, 15, 20]"
7460,28/08/22 20:01,"[20, 82, 10, 45]"
7461,28/08/22 20:01,"[78, 84, 75, 2, 44]"
7462,28/08/22 20:01,"[53, 4, 57, 77, 40]"
7464,28/08/22 20:02,"[67, 70, 6, 1, 30]"
7463,28/08/22 20:02,"[71, 67, 15, 28]"
7465,28/08/22 20:02,[52]
7466,28/08/22 20:02,"[81, 5, 29, 78]"
7467,28/08/22 20:03,[47]
7468,28/08/22 20:03,"[87, 77, 39]"
7469,28/08/22 20:03,"[63, 74, 6, 77, 83]"
7470,28/08/22 20:04,"[51, 1, 16]"
7471,28/08/22 20:04,"[34, 55, 72, 46]"
7472,28/08/22 20:04,"[15, 28, 81]"
7473,28/08/22 20:04,"[79, 72, 54]"
7474,28/08/22 20:05,"[62, 10]"
7475,28/08/22 20:05,"[1, 28, 67, 8]"
7476,28/08/22 20:05,"[2, 57, 34, 5]"
7477,28/08/22 20:05,"[10, 19, 52, 7]"
7478,28/08/22 20:06,"[5, 54, 84]"
7479,28/08/22 20:06,"[25, 5, 30, 57, 54]"
7480,28/08/22 20:07,"[46, 31, 60]"
7481,28/08/22 20:07,"[72, 83, 70, 63, 26]"
7482,28/08/22 20:07,"[32, 3, 71]"
7483,28/08/22 20:07,"[23, 20, 32, 50]"
7484,28/08/22 20:08,"[20, 48, 57, 8, 71]"
7485,28/08/22 20:08,"[80, 40, 82, 1, 48, 15]"
7486,28/08/22 20:08,"[45, 15]"
7487,28/08/22 20:09,"[75, 62, 24, 54, 1, 14]"
7488,28/08/22 20:09,"[46, 83]"
7489,28/08/22 20:10,"[3, 40, 70, 35, 40, 79]"
7490,28/08/22 20:10,"[74, 9, 42]"
7491,28/08/22 20:11,"[32, 70, 7]"
7492,28/08/22 20:11,"[32, 80, 70, 73, 53, 34]"
7494,28/08/22 20:11,"[9, 9, 5, 26]"
7493,28/08/22 20:11,"[43, 8, 78]"
7495,28/08/22 20:11,"[78, 35, 62, 72, 23]"
7496,28/08/22 20:12,"[33, 69]"
7497,28/08/22 20:12,"[69, 62, 83, 72]"
7498,28/08/22 20:12,"[1, 76, 46]"
7499,28/08/22 20:12,"[70, 48, 14]"
7500,28/08/22 20:13,"[77, 28, 7, 1]"
7501,28/08/22 20:13,"[23, 2, 70]"
7502,28/08/22 20:13,[25]
7503,28/08/22 20:13,"[84, 34]"
7504,28/08/22 20:14,"[12, 34, 78, 41, 67]"
7505,28/08/22 20:14,"[30, 35, 77]"
7506,28/08/22 20:15,"[45, 64, 28, 15]"
7507,28/08/22 20:15,"[24, 51, 3, 6]"
7508,28/08/22 20:15,"[45, 8]"
7509,28/08/22 20:15,"[77, 28, 30, 33]"
7510,28/08/22 20:15,"[3, 3]"
7511,28/08/22 20:16,"[34, 57, 64, 76]"
7512,28/08/22 20:16,"[74, 26, 26]"
7513,28/08/22 20:16,"[52, 40]"
7514,28/08/22 20:16,"[33, 33, 20, 41, 54, 24]"
7515,28/08/22 20:16,"[66, 54, 30, 7]"
7516,28/08/22 20:18,"[47, 72, 17, 6, 24, 26]"
7517,28/08/22 20:18,"[1, 56, 27]"
7518,28/08/22 20:18,"[65, 35, 51]"
7519,28/08/22 20:18,"[57, 63, 15, 74, 62]"
7520,28/08/22 20:19,"[46, 10, 84, 50]"
7521,28/08/22 20:19,"[32, 26, 83]"
7522,28/08/22 20:20,"[56, 3, 7, 74]"
7523,28/08/22 20:20,"[26, 12, 39, 70, 23]"
7524,28/08/22 20:20,"[29, 1, 17, 79]"
7525,28/08/22 20:20,"[23, 28, 39]"
7526,28/08/22 20:22,"[25, 52, 18, 66, 25, 44]"
7527,28/08/22 20:22,"[85, 83, 10]"
7528,28/08/22 20:22,"[40, 23]"
7529,28/08/22 20:22,[3]
7530,28/08/22 20:23,"[25, 78, 35, 63]"
7531,28/08/22 20:24,"[76, 84, 77]"
7532,28/08/22 20:24,"[1, 20, 35, 2, 25, 71]"
7533,28/08/22 20:24,"[3, 67, 64]"
7534,28/08/22 20:25,"[80, 45, 2, 65, 41, 64]"
7535,28/08/22 20:25,"[53, 64, 77, 83]"
7536,28/08/22 20:25,"[66, 68, 52, 63, 25]"
7537,28/08/22 20:26,"[39, 33]"
7538,28/08/22 20:27,"[34, 29, 75, 77]"
7539,28/08/22 20:27,"[52, 54]"
7540,28/08/22 20:27,"[10, 19]"
7541,28/08/22 20:28,"[46, 65, 32, 6]"
7542,28/08/22 20:29,"[22, 16]"
7543,28/08/22 20:30,"[1, 29, 7, 20]"
7544,28/08/22 20:30,"[25, 46, 54, 68]"
7545,28/08/22 20:30,"[23, 15]"
7546,28/08/22 20:30,"[28, 76, 58, 76, 79]"
7547,28/08/22 20:30,"[70, 83, 35, 26, 56]"
7548,28/08/22 20:30,"[22, 67, 24, 34]"
7549,28/08/22 20:31,"[6, 4, 32, 23]"
7550,28/08/22 20:31,"[9, 50, 3, 42]"
7551,28/08/22 20:31,"[76, 50, 56, 39, 39]"
7552,28/08/22 20:32,"[28, 17, 56]"
7553,28/08/22 20:32,"[77, 42, 34, 6, 33]"
7554,28/08/22 20:32,"[56, 60, 60, 42, 65]"
7555,28/08/22 20:32,"[84, 73, 18]"
7556,28/08/22 20:33,[54]
7557,28/08/22 20:33,"[32, 29, 70, 83]"
7558,28/08/22 20:33,"[25, 63, 32, 32, 74]"
7559,28/08/22 20:33,"[67, 25, 30, 87, 26]"
7560,28/08/22 20:34,"[57, 31, 45]"
7561,28/08/22 20:34,"[40, 20, 45, 53, 1, 17]"
7562,28/08/22 20:36,"[87, 54]"
7563,28/08/22 20:36,"[66, 47, 56]"
7564,28/08/22 20:36,"[71, 10, 14, 56]"
7565,28/08/22 20:36,"[25, 81]"
7566,28/08/22 20:36,"[84, 54, 40]"
7567,28/08/22 20:37,"[25, 71, 34, 5, 62, 42]"
7568,28/08/22 20:38,"[47, 30, 85, 65]"
7569,28/08/22 20:38,"[65, 54, 64, 71]"
7571,28/08/22 20:39,"[45, 40, 34, 67]"
7570,28/08/22 20:39,"[31, 57, 14, 74, 57]"
7572,28/08/22 20:39,"[63, 56, 45, 86]"
7573,28/08/22 20:39,"[20, 65, 57]"
7574,28/08/22 20:39,"[18, 4, 40, 62, 18]"
7575,28/08/22 20:39,"[3, 27]"
7576,28/08/22 20:40,"[1, 68, 34, 54]"
7577,28/08/22 20:40,"[80, 65, 81]"
7578,28/08/22 20:41,"[71, 25, 85]"
7579,28/08/22 20:42,"[39, 33, 47, 42, 53]"
7580,28/08/22 20:42,"[1, 26, 15]"
7581,28/08/22 20:42,"[32, 34, 65]"
7582,28/08/22 20:42,"[10, 80, 70, 76, 67]"
7583,28/08/22 20:43,"[1, 50, 18, 69, 12]"
7584,28/08/22 20:43,"[18, 43, 66, 26, 74]"
7585,28/08/22 20:43,"[47, 27, 82, 47, 15]"
7587,28/08/22 20:43,[41]
7586,28/08/22 20:43,"[54, 77]"
7588,28/08/22 20:43,"[34, 80, 84]"
7589,28/08/22 20:44,"[47, 25, 67, 34, 2]"
7590,28/08/22 20:45,"[27, 57, 45, 5, 40]"
7591,28/08/22 20:45,"[15, 40, 31, 24]"
7592,28/08/22 20:46,"[3, 14]"
7593,28/08/22 20:46,"[20, 76, 30]"
7594,28/08/22 20:46,"[25, 79, 33, 33]"
7595,28/08/22 20:46,"[77, 17, 41, 60, 30]"
7596,28/08/22 20:46,"[39, 57, 30, 34]"
7597,28/08/22 20:46,[58]
7598,28/08/22 20:46,"[7, 20, 17, 76]"
7599,28/08/22 20:47,"[24, 62]"
7600,28/08/22 20:47,"[68, 77]"
7601,28/08/22 20:48,"[66, 39]"
7602,28/08/22 20:48,"[65, 6, 71]"
7603,28/08/22 20:48,[65]
7604,28/08/22 20:48,"[1, 39, 68, 69]"
7605,28/08/22 20:48,"[50, 65]"
7606,28/08/22 20:49,"[14, 28, 51, 19]"
7607,28/08/22 20:49,"[63, 84, 46, 74]"
7608,28/08/22 20:49,"[7, 70, 41]"
7609,28/08/22 20:50,"[83, 50, 30]"
7610,28/08/22 20:50,"[12, 78]"
7611,28/08/22 20:50,"[32, 7, 83, 63, 3]"
7612,28/08/22 20:51,"[26, 40, 29, 50]"
7613,28/08/22 20:51,"[46, 52, 75]"
7614,28/08/22 20:52,"[9, 67, 8, 3, 31, 26]"
7615,28/08/22 20:52,"[57, 9, 7, 40, 5]"
7616,28/08/22 20:53,"[31, 84, 38, 54, 65, 29]"
7617,28/08/22 20:53,"[65, 67, 62, 47, 28]"
7618,28/08/22 20:53,"[77, 32]"
7619,28/08/22 20:55,"[63, 57, 10, 31]"
7620,28/08/22 20:55,"[74, 81, 63]"
7621,28/08/22 20:55,"[12, 25, 35]"
7622,28/08/22 20:55,"[42, 33]"
7623,28/08/22 20:56,"[45, 33, 9, 67]"
7624,28/08/22 20:56,"[27, 79, 47]"
7625,28/08/22 20:56,"[30, 64, 39, 1, 25, 82]"
7626,28/08/22 20:57,"[63, 14]"
7627,28/08/22 20:57,"[38, 73, 40, 39, 20]"
7628,28/08/22 20:57,"[85, 67, 82, 34]"
7629,28/08/22 20:57,"[21, 38, 72]"
7630,28/08/22 20:58,"[4, 62, 35]"
7631,28/08/22 20:58,"[56, 47, 40, 17, 84, 75]"
7632,28/08/22 20:58,"[67, 64, 34, 74]"
7633,28/08/22 20:58,"[57, 47]"
7634,28/08/22 20:59,"[70, 78, 85]"
7635,28/08/22 20:59,"[50, 38, 78]"
7636,28/08/22 20:59,"[71, 6, 2]"
7637,28/08/22 21:00,"[3, 3]"
7638,28/08/22 21:00,"[40, 35, 77, 3]"
7639,28/08/22 21:00,"[67, 2, 5, 28]"
7640,28/08/22 21:00,"[80, 28, 52]"
7641,28/08/22 21:00,"[17, 58, 35, 39]"
7642,28/08/22 21:02,"[1, 3, 60, 45, 20, 46]"
7643,28/08/22 21:03,"[78, 26, 3]"
7644,28/08/22 21:03,"[1, 77, 56, 17, 64]"
7645,28/08/22 21:03,"[25, 84, 41, 67, 40, 81]"
7646,28/08/22 21:03,"[3, 84, 50, 76]"
7647,28/08/22 21:04,"[45, 63, 32, 80, 77]"
7648,28/08/22 21:05,"[66, 64, 14, 74]"
7649,28/08/22 21:05,"[62, 56, 3, 10]"
7650,28/08/22 21:05,"[67, 46, 22]"
7651,28/08/22 21:06,"[35, 74, 33]"
7652,28/08/22 21:06,"[39, 24, 70, 26]"
7653,28/08/22 21:07,"[37, 67, 59, 74, 62]"
7654,28/08/22 21:07,"[16, 2, 47, 74, 34]"
7655,28/08/22 21:07,[23]
7656,28/08/22 21:07,"[26, 28, 42]"
7657,28/08/22 21:08,"[2, 31, 57, 76]"
7658,28/08/22 21:08,"[23, 31, 71, 12, 30]"
7659,28/08/22 21:08,"[84, 62]"
7660,28/08/22 21:09,"[1, 80, 70]"
7661,28/08/22 21:09,"[82, 74, 71]"
7662,28/08/22 21:09,"[51, 25]"
7663,28/08/22 21:09,"[60, 69, 67]"
7664,28/08/22 21:09,"[48, 65]"
7665,28/08/22 21:09,"[83, 76]"
7666,28/08/22 21:10,"[2, 66, 87, 15, 35]"
7667,28/08/22 21:10,"[66, 66, 50, 54]"
7668,28/08/22 21:11,"[27, 62, 43]"
7669,28/08/22 21:11,"[5, 61, 79, 25]"
7670,28/08/22 21:11,"[14, 72, 24, 9]"
7671,28/08/22 21:11,"[76, 85, 87, 40]"
7672,28/08/22 21:11,"[10, 12]"
7673,28/08/22 21:11,"[12, 14]"
7674,28/08/22 21:11,"[53, 42, 4]"
7675,28/08/22 21:11,"[28, 57, 56, 34, 29]"
7676,28/08/22 21:12,"[28, 80, 66]"
7677,28/08/22 21:13,"[87, 84]"
7678,28/08/22 21:13,[30]
7679,28/08/22 21:13,"[74, 5, 71]"
7680,28/08/22 21:13,"[38, 70]"
7681,28/08/22 21:13,"[31, 46, 20]"
7682,28/08/22 21:14,"[54, 52, 20]"
7683,28/08/22 21:14,"[5, 7, 70]"
7684,28/08/22 21:14,"[76, 47, 32, 77]"
7685,28/08/22 21:14,"[66, 25, 46, 27]"
7686,28/08/22 21:14,"[65, 53, 85]"
7687,28/08/22 21:14,"[33, 53, 47]"
7688,28/08/22 21:15,"[35, 16]"
7689,28/08/22 21:16,"[86, 47, 70]"
7690,28/08/22 21:16,"[78, 34, 83]"
7691,28/08/22 21:16,"[47, 71, 21, 65]"
7692,28/08/22 21:16,"[63, 62]"
7693,28/08/22 21:17,"[70, 78]"
7694,28/08/22 21:17,"[68, 38]"
7695,28/08/22 21:17,[85]
7696,28/08/22 21:17,"[58, 34, 53]"
7697,28/08/22 21:17,"[8, 5, 24, 32]"
7698,28/08/22 21:18,"[38, 38]"
7699,28/08/22 21:18,"[2, 46]"
7700,28/08/22 21:18,"[45, 75, 70, 35]"
7701,28/08/22 21:18,"[1, 53, 79, 21]"
7702,28/08/22 21:18,"[3, 56, 16, 79]"
7703,28/08/22 21:18,"[35, 63, 4]"
7704,28/08/22 21:18,"[84, 21, 76, 80]"
7705,28/08/22 21:19,"[14, 56]"
7706,28/08/22 21:19,"[83, 84, 35, 3, 47]"
7707,28/08/22 21:19,"[5, 56, 4, 10]"
7708,28/08/22 21:20,"[53, 62, 3, 22, 14]"
7709,28/08/22 21:20,"[74, 31, 67, 39, 69]"
7710,28/08/22 21:20,[67]
7711,28/08/22 21:21,"[47, 50, 63, 66, 2]"
7712,28/08/22 21:21,[71]
7713,28/08/22 21:21,"[23, 2]"
7714,28/08/22 21:21,"[72, 75, 71, 6, 27]"
7715,28/08/22 21:22,"[24, 34]"
7716,28/08/22 21:22,"[33, 85, 31, 80, 84]"
7717,28/08/22 21:23,"[56, 38]"
7718,28/08/22 21:23,"[66, 6]"
7719,28/08/22 21:23,"[40, 30]"
7720,28/08/22 21:23,"[56, 46, 6, 25]"
7721,28/08/22 21:24,"[76, 71, 76, 3, 49]"
7722,28/08/22 21:24,"[10, 53, 35, 46]"
7723,28/08/22 21:25,"[29, 47]"
7724,28/08/22 21:25,"[37, 7, 16, 74, 62, 43]"
7725,28/08/22 21:26,"[78, 75, 40, 52]"
7726,28/08/22 21:26,"[83, 44]"
7727,28/08/22 21:27,"[66, 6]"
7728,28/08/22 21:27,"[47, 25]"
7729,28/08/22 21:28,"[27, 64, 87, 79, 15]"
7730,28/08/22 21:28,"[15, 15, 6, 21]"
7731,28/08/22 21:28,"[28, 84, 78, 15, 80]"
7732,28/08/22 21:29,"[31, 45, 38, 15, 60, 66]"
7734,28/08/22 21:30,"[31, 33, 14, 24]"
7733,28/08/22 21:30,"[43, 34, 8, 25]"
7735,28/08/22 21:30,"[59, 6]"
7736,28/08/22 21:30,"[81, 31, 45]"
7737,28/08/22 21:30,"[71, 26, 1, 35, 62]"
7738,28/08/22 21:30,"[42, 32, 9, 83]"
7739,28/08/22 21:30,"[1, 47, 20]"
7740,28/08/22 21:31,"[80, 31, 72, 70]"
7741,28/08/22 21:31,"[24, 66, 46]"
7742,28/08/22 21:31,"[14, 46, 37]"
7743,28/08/22 21:31,"[52, 28, 60, 72, 28]"
7744,28/08/22 21:31,"[37, 35]"
7745,28/08/22 21:31,[54]
7746,28/08/22 21:31,"[26, 77, 2, 16]"
7747,28/08/22 21:31,"[40, 48, 20, 22]"
7748,28/08/22 21:32,"[40, 3]"
7749,28/08/22 21:32,"[25, 57]"
7750,28/08/22 21:32,"[15, 8, 40]"
7751,28/08/22 21:32,"[66, 49, 54, 4, 84]"
7752,28/08/22 21:33,[10]
7753,28/08/22 21:33,"[77, 3, 35, 33, 71, 22]"
7754,28/08/22 21:33,"[31, 35, 34, 66]"
7755,28/08/22 21:33,"[67, 16, 60, 39, 43]"
7756,28/08/22 21:33,[63]
7757,28/08/22 21:34,"[80, 51, 28]"
7758,28/08/22 21:35,"[48, 24]"
7759,28/08/22 21:35,"[34, 20, 74]"
7760,28/08/22 21:35,"[60, 22, 39, 27, 62]"
7761,28/08/22 21:35,"[50, 45, 65]"
7762,28/08/22 21:36,"[25, 29]"
7763,28/08/22 21:36,"[43, 77, 56]"
7764,28/08/22 21:37,"[47, 24, 16]"
7765,28/08/22 21:37,"[3, 42, 6, 1, 26]"
7766,28/08/22 21:38,"[79, 75, 61, 22]"
7767,28/08/22 21:38,"[2, 50, 56]"
7768,28/08/22 21:39,"[52, 3, 82, 64]"
7769,28/08/22 21:39,"[62, 5]"
7770,28/08/22 21:39,"[28, 58, 56, 80]"
7771,28/08/22 21:39,"[35, 14, 8, 30, 52]"
7772,28/08/22 21:40,"[4, 83, 14]"
7773,28/08/22 21:40,"[51, 63, 40, 45]"
7774,28/08/22 21:40,"[32, 76, 79, 4]"
7775,28/08/22 21:40,"[37, 40]"
7776,28/08/22 21:41,[36]
7777,28/08/22 21:41,"[1, 3, 5, 39]"
7778,28/08/22 21:41,"[25, 1, 48, 6, 12, 64]"
7779,28/08/22 21:42,"[30, 7, 74, 65]"
7780,28/08/22 21:42,"[61, 38, 77, 1]"
7781,28/08/22 21:42,"[77, 6, 10, 56]"
7782,28/08/22 21:42,"[70, 61, 14, 16]"
7783,28/08/22 21:42,"[32, 2]"
7784,28/08/22 21:43,"[71, 60, 83]"
7785,28/08/22 21:43,"[3, 35]"
7786,28/08/22 21:43,"[54, 71, 3]"
7787,28/08/22 21:44,"[6, 58, 52, 34]"
7788,28/08/22 21:44,[40]
7789,28/08/22 21:44,"[81, 8, 14, 56]"
7790,28/08/22 21:44,"[80, 75, 50]"
7791,28/08/22 21:45,"[58, 71, 28, 25]"
7792,28/08/22 21:45,"[42, 40, 77]"
7793,28/08/22 21:45,"[31, 7]"
7794,28/08/22 21:45,"[13, 29, 60, 66]"
7795,28/08/22 21:46,"[76, 20, 64, 76]"
7796,28/08/22 21:46,"[24, 39, 63, 24]"
7797,28/08/22 21:46,"[70, 32, 24, 35]"
7798,28/08/22 21:46,"[58, 49]"
7799,28/08/22 21:47,"[57, 65, 69, 53]"
7800,28/08/22 21:47,"[79, 3, 1, 25, 45]"
7801,28/08/22 21:47,"[1, 14]"
7802,28/08/22 21:47,"[67, 70]"
7803,28/08/22 21:48,"[70, 69, 74, 82, 63]"
7804,28/08/22 21:48,"[83, 33, 56, 47]"
7805,28/08/22 21:48,"[39, 30]"
7806,28/08/22 21:48,"[18, 77, 7]"
7807,28/08/22 21:48,"[46, 30, 62, 54, 80, 54]"
7808,28/08/22 21:48,"[27, 25]"
7809,28/08/22 21:49,"[9, 50, 4]"
7810,28/08/22 21:49,"[74, 63, 26]"
7811,28/08/22 21:50,"[73, 46, 17, 63]"
7812,28/08/22 21:50,"[10, 32]"
7813,28/08/22 21:50,"[37, 74, 25, 86, 4]"
7814,28/08/22 21:50,"[40, 46, 30]"
7815,28/08/22 21:51,"[21, 46, 3, 65]"
7816,28/08/22 21:51,"[20, 62, 31, 62]"
7817,28/08/22 21:51,[18]
7818,28/08/22 21:51,"[70, 62]"
7819,28/08/22 21:52,"[47, 70, 29]"
7820,28/08/22 21:52,"[72, 3]"
7821,28/08/22 21:52,"[3, 77, 7]"
7822,28/08/22 21:53,"[70, 34, 38, 70, 17]"
7823,28/08/22 21:53,"[56, 50, 24]"
7824,28/08/22 21:53,"[52, 77, 15]"
7825,28/08/22 21:54,"[58, 29, 18, 22]"
7826,28/08/22 21:54,"[52, 70, 17]"
7827,28/08/22 21:54,"[63, 3, 50]"
7828,28/08/22 21:55,"[5, 25, 52]"
7829,28/08/22 21:55,"[54, 26, 79, 48]"
7830,28/08/22 21:55,"[82, 70, 62, 34, 24]"
7831,28/08/22 21:55,"[72, 42, 55, 3]"
7832,28/08/22 21:56,"[1, 19]"
7833,28/08/22 21:56,"[62, 34, 39, 50]"
7834,28/08/22 21:56,"[39, 5]"
7835,28/08/22 21:56,"[87, 83, 70]"
7836,28/08/22 21:57,"[25, 50, 85]"
7837,28/08/22 21:57,"[67, 34, 66, 70, 35]"
7838,28/08/22 21:57,"[14, 1, 9]"
7839,28/08/22 21:57,"[38, 65]"
7840,28/08/22 21:57,"[31, 28, 7]"
7842,28/08/22 21:57,"[72, 14, 87, 3]"
7841,28/08/22 21:57,"[56, 20, 38, 25]"
7843,28/08/22 21:58,"[76, 34]"
7844,28/08/22 21:58,"[74, 70, 50, 67]"
7845,28/08/22 21:58,"[78, 41, 58]"
7846,28/08/22 21:58,"[40, 46, 72]"
7847,28/08/22 21:59,"[40, 1]"
7848,28/08/22 21:59,"[60, 65, 84]"
7849,28/08/22 21:59,"[31, 6, 31, 20]"
7850,28/08/22 21:59,"[67, 47, 20, 5]"
7851,28/08/22 22:00,"[75, 16, 8, 21]"
7852,28/08/22 22:00,"[56, 47, 28]"
7853,28/08/22 22:00,"[65, 63, 35, 30]"
7854,28/08/22 22:00,"[67, 36]"
7855,28/08/22 22:00,[14]
7856,28/08/22 22:00,"[9, 84, 46]"
7857,28/08/22 22:00,"[32, 25, 71]"
7858,28/08/22 22:00,[20]
7859,28/08/22 22:01,"[35, 18, 47, 65]"
7860,28/08/22 22:01,"[25, 6, 46]"
7861,28/08/22 22:02,"[28, 71]"
7862,28/08/22 22:02,"[34, 67, 27, 26]"
7863,28/08/22 22:02,"[20, 57, 33, 47]"
7864,28/08/22 22:03,"[9, 75, 5, 71, 76]"
7865,28/08/22 22:03,"[24, 28, 18, 29, 63]"
7866,28/08/22 22:03,"[32, 62, 20, 82]"
7867,28/08/22 22:03,"[67, 53]"
7868,28/08/22 22:04,"[23, 57, 64, 81, 48]"
7869,28/08/22 22:04,"[35, 25, 34, 65]"
7870,28/08/22 22:04,"[41, 31, 79]"
7871,28/08/22 22:04,"[30, 23, 17]"
7872,28/08/22 22:04,"[18, 27, 83]"
7873,28/08/22 22:05,"[67, 8, 21, 52]"
7874,28/08/22 22:05,"[16, 64, 66, 60, 32]"
7875,28/08/22 22:05,"[30, 62, 59, 20, 34, 35]"
7876,28/08/22 22:06,"[56, 31, 4]"
7877,28/08/22 22:06,"[34, 56, 35, 17, 37]"
7878,28/08/22 22:06,"[32, 51, 25, 34]"
7879,28/08/22 22:07,"[60, 62, 52, 26, 58]"
7880,28/08/22 22:07,"[54, 1, 55, 39, 8]"
7881,28/08/22 22:07,"[60, 30]"
7882,28/08/22 22:07,"[47, 28, 79]"
7883,28/08/22 22:08,[7]
7884,28/08/22 22:08,[34]
7885,28/08/22 22:09,"[32, 46]"
7886,28/08/22 22:10,"[54, 68, 70, 26]"
7887,28/08/22 22:10,"[53, 44, 87, 77]"
7888,28/08/22 22:11,"[82, 82, 56]"
7889,28/08/22 22:12,"[11, 83, 33, 40, 33, 12]"
7890,28/08/22 22:12,"[38, 9]"
7891,28/08/22 22:12,"[75, 15, 50]"
7892,28/08/22 22:12,"[67, 59, 39]"
7893,28/08/22 22:12,"[28, 85]"
7894,28/08/22 22:13,"[67, 62, 82]"
7895,28/08/22 22:13,"[33, 84, 56, 7]"
7896,28/08/22 22:14,"[58, 18, 81, 1, 5]"
7897,28/08/22 22:14,[1]
7898,28/08/22 22:15,"[83, 45, 35, 52]"
7899,28/08/22 22:15,"[60, 26]"
7900,28/08/22 22:15,"[20, 39, 62, 25]"
7901,28/08/22 22:16,"[9, 71, 20, 84]"
7902,28/08/22 22:16,"[65, 74, 17, 62]"
7903,28/08/22 22:16,"[35, 64, 26]"
7904,28/08/22 22:16,"[25, 77, 37, 40]"
7905,28/08/22 22:16,"[70, 63, 8]"
7906,28/08/22 22:17,"[32, 79, 46, 25, 15]"
7907,28/08/22 22:17,"[5, 77]"
7908,28/08/22 22:17,"[31, 46, 38, 33]"
7909,28/08/22 22:17,"[75, 80]"
7910,28/08/22 22:18,"[37, 85, 28, 84]"
7911,28/08/22 22:18,"[48, 66]"
7912,28/08/22 22:18,"[62, 3]"
7913,28/08/22 22:18,"[22, 62]"
7914,28/08/22 22:19,"[53, 53, 25]"
7915,28/08/22 22:19,"[2, 57, 15]"
7916,28/08/22 22:19,"[31, 54, 74, 58]"
7917,28/08/22 22:20,[9]
7918,28/08/22 22:20,"[31, 41]"
7919,28/08/22 22:20,"[74, 59, 62, 44]"
7920,28/08/22 22:21,"[1, 63, 78, 46, 86]"
7921,28/08/22 22:21,"[64, 67]"
7922,28/08/22 22:21,"[22, 5, 15]"
7924,28/08/22 22:21,"[34, 12, 83]"
7923,28/08/22 22:21,[62]
7925,28/08/22 22:22,"[33, 35, 3, 29, 26, 84]"
7926,28/08/22 22:22,"[67, 56, 35, 38, 9]"
7927,28/08/22 22:22,"[80, 77, 17]"
7928,28/08/22 22:23,"[1, 57, 35, 77]"
7929,28/08/22 22:25,"[2, 76]"
