courier_id,order_id,accept_time,deliver_time,waiting_time,waiting_time_minutes
2276,40803,2022-09-05 03:13:00,2022-09-05 03:35:00,0 days 00:22:00,22
2488,40804,2022-09-05 03:13:00,2022-09-05 03:33:00,0 days 00:20:00,20
1464,40805,2022-09-05 03:13:00,2022-09-05 03:38:00,0 days 00:25:00,25
547,40806,2022-09-05 03:14:00,2022-09-05 03:35:00,0 days 00:21:00,21
761,40808,2022-09-05 03:16:00,2022-09-05 03:38:00,0 days 00:22:00,22
2146,40809,2022-09-05 03:16:00,2022-09-05 03:36:00,0 days 00:20:00,20
1170,40810,2022-09-05 03:18:00,2022-09-05 03:31:00,0 days 00:13:00,13
1809,40811,2022-09-05 03:18:00,2022-09-05 03:42:00,0 days 00:24:00,24
630,40812,2022-09-05 03:20:00,2022-09-05 03:38:00,0 days 00:18:00,18
922,40813,2022-09-05 03:20:00,2022-09-05 03:42:00,0 days 00:22:00,22
2131,40814,2022-09-05 03:21:00,2022-09-05 03:43:00,0 days 00:22:00,22
266,40815,2022-09-05 03:25:00,2022-09-05 03:44:00,0 days 00:19:00,19
1226,40816,2022-09-05 03:25:00,2022-09-05 03:48:00,0 days 00:23:00,23
405,40817,2022-09-05 03:27:00,2022-09-05 03:48:00,0 days 00:21:00,21
38,40818,2022-09-05 03:28:00,2022-09-05 03:46:00,0 days 00:18:00,18
500,40819,2022-09-05 03:29:00,2022-09-05 03:44:00,0 days 00:15:00,15
1720,40820,2022-09-05 03:30:00,2022-09-05 03:51:00,0 days 00:21:00,21
1472,40821,2022-09-05 03:30:00,2022-09-05 03:46:00,0 days 00:16:00,16
1784,40822,2022-09-05 03:30:00,2022-09-05 03:48:00,0 days 00:18:00,18
2372,40823,2022-09-05 03:32:00,2022-09-05 03:49:00,0 days 00:17:00,17
51,40824,2022-09-05 03:32:00,2022-09-05 03:47:00,0 days 00:15:00,15
71,40825,2022-09-05 03:33:00,2022-09-05 03:54:00,0 days 00:21:00,21
960,40826,2022-09-05 03:33:00,2022-09-05 03:50:00,0 days 00:17:00,17
845,40827,2022-09-05 03:33:00,2022-09-05 03:54:00,0 days 00:21:00,21
2109,40828,2022-09-05 03:34:00,2022-09-05 03:55:00,0 days 00:21:00,21
997,40829,2022-09-05 03:34:00,2022-09-05 03:56:00,0 days 00:22:00,22
231,40831,2022-09-05 03:35:00,2022-09-05 03:59:00,0 days 00:24:00,24
421,40832,2022-09-05 03:36:00,2022-09-05 03:59:00,0 days 00:23:00,23
1338,40833,2022-09-05 03:36:00,2022-09-05 04:00:00,0 days 00:24:00,24
448,40834,2022-09-05 03:36:00,2022-09-05 03:58:00,0 days 00:22:00,22
1820,40835,2022-09-05 03:36:00,2022-09-05 03:54:00,0 days 00:18:00,18
1922,40836,2022-09-05 03:37:00,2022-09-05 03:55:00,0 days 00:18:00,18
164,40837,2022-09-05 03:38:00,2022-09-05 04:04:00,0 days 00:26:00,26
1703,40838,2022-09-05 03:38:00,2022-09-05 03:57:00,0 days 00:19:00,19
999,40839,2022-09-05 03:40:00,2022-09-05 03:58:00,0 days 00:18:00,18
2021,40840,2022-09-05 03:40:00,2022-09-05 04:03:00,0 days 00:23:00,23
911,40841,2022-09-05 03:41:00,2022-09-05 04:03:00,0 days 00:22:00,22
1345,40842,2022-09-05 03:41:00,2022-09-05 04:03:00,0 days 00:22:00,22
1808,40843,2022-09-05 03:42:00,2022-09-05 04:02:00,0 days 00:20:00,20
735,40844,2022-09-05 03:42:00,2022-09-05 03:57:00,0 days 00:15:00,15
20,40845,2022-09-05 03:44:00,2022-09-05 04:01:00,0 days 00:17:00,17
232,40846,2022-09-05 03:46:00,2022-09-05 04:06:00,0 days 00:20:00,20
640,40847,2022-09-05 03:47:00,2022-09-05 04:08:00,0 days 00:21:00,21
399,40848,2022-09-05 03:50:00,2022-09-05 04:07:00,0 days 00:17:00,17
1762,40849,2022-09-05 03:50:00,2022-09-05 04:13:00,0 days 00:23:00,23
537,40850,2022-09-05 03:51:00,2022-09-05 04:08:00,0 days 00:17:00,17
2092,40851,2022-09-05 03:51:00,2022-09-05 04:11:00,0 days 00:20:00,20
1680,40853,2022-09-05 03:52:00,2022-09-05 04:14:00,0 days 00:22:00,22
2075,40854,2022-09-05 03:53:00,2022-09-05 04:09:00,0 days 00:16:00,16
311,40855,2022-09-05 03:56:00,2022-09-05 04:09:00,0 days 00:13:00,13
1835,40856,2022-09-05 03:56:00,2022-09-05 04:15:00,0 days 00:19:00,19
143,40857,2022-09-05 03:57:00,2022-09-05 04:18:00,0 days 00:21:00,21
718,40858,2022-09-05 03:57:00,2022-09-05 04:20:00,0 days 00:23:00,23
926,40859,2022-09-05 03:58:00,2022-09-05 04:20:00,0 days 00:22:00,22
839,40860,2022-09-05 03:58:00,2022-09-05 04:22:00,0 days 00:24:00,24
1302,40861,2022-09-05 04:00:00,2022-09-05 04:22:00,0 days 00:22:00,22
811,40862,2022-09-05 04:00:00,2022-09-05 04:22:00,0 days 00:22:00,22
1591,40863,2022-09-05 04:02:00,2022-09-05 04:16:00,0 days 00:14:00,14
1419,40864,2022-09-05 04:03:00,2022-09-05 04:23:00,0 days 00:20:00,20
1826,40865,2022-09-05 04:04:00,2022-09-05 04:27:00,0 days 00:23:00,23
1806,40866,2022-09-05 04:05:00,2022-09-05 04:23:00,0 days 00:18:00,18
1071,40867,2022-09-05 04:05:00,2022-09-05 04:29:00,0 days 00:24:00,24
953,40868,2022-09-05 04:08:00,2022-09-05 04:20:00,0 days 00:12:00,12
2257,40869,2022-09-05 04:15:00,2022-09-05 04:38:00,0 days 00:23:00,23
466,40870,2022-09-05 04:15:00,2022-09-05 04:34:00,0 days 00:19:00,19
2379,40871,2022-09-05 04:16:00,2022-09-05 04:32:00,0 days 00:16:00,16
1582,40872,2022-09-05 04:17:00,2022-09-05 04:39:00,0 days 00:22:00,22
1322,40873,2022-09-05 04:19:00,2022-09-05 04:38:00,0 days 00:19:00,19
1942,40874,2022-09-05 04:22:00,2022-09-05 04:42:00,0 days 00:20:00,20
1521,40875,2022-09-05 04:23:00,2022-09-05 04:47:00,0 days 00:24:00,24
1835,40876,2022-09-05 04:23:00,2022-09-05 04:40:00,0 days 00:17:00,17
2470,40877,2022-09-05 04:25:00,2022-09-05 04:47:00,0 days 00:22:00,22
1609,40878,2022-09-05 04:26:00,2022-09-05 04:50:00,0 days 00:24:00,24
1386,40879,2022-09-05 04:26:00,2022-09-05 04:47:00,0 days 00:21:00,21
980,40880,2022-09-05 04:29:00,2022-09-05 04:50:00,0 days 00:21:00,21
1189,40881,2022-09-05 04:29:00,2022-09-05 04:45:00,0 days 00:16:00,16
792,40882,2022-09-05 04:29:00,2022-09-05 04:48:00,0 days 00:19:00,19
2254,40883,2022-09-05 04:30:00,2022-09-05 04:49:00,0 days 00:19:00,19
1894,40884,2022-09-05 04:30:00,2022-09-05 04:52:00,0 days 00:22:00,22
1961,40885,2022-09-05 04:31:00,2022-09-05 04:51:00,0 days 00:20:00,20
950,40886,2022-09-05 04:32:00,2022-09-05 04:51:00,0 days 00:19:00,19
2362,40887,2022-09-05 04:32:00,2022-09-05 04:50:00,0 days 00:18:00,18
1673,40888,2022-09-05 04:32:00,2022-09-05 04:56:00,0 days 00:24:00,24
438,40889,2022-09-05 04:33:00,2022-09-05 04:52:00,0 days 00:19:00,19
1210,40890,2022-09-05 04:33:00,2022-09-05 04:57:00,0 days 00:24:00,24
158,40891,2022-09-05 04:34:00,2022-09-05 04:56:00,0 days 00:22:00,22
491,40892,2022-09-05 04:34:00,2022-09-05 04:54:00,0 days 00:20:00,20
1039,40893,2022-09-05 04:36:00,2022-09-05 04:56:00,0 days 00:20:00,20
203,40894,2022-09-05 04:36:00,2022-09-05 04:52:00,0 days 00:16:00,16
1930,40895,2022-09-05 04:38:00,2022-09-05 04:56:00,0 days 00:18:00,18
571,40896,2022-09-05 04:38:00,2022-09-05 04:57:00,0 days 00:19:00,19
2039,40897,2022-09-05 04:38:00,2022-09-05 04:54:00,0 days 00:16:00,16
712,40898,2022-09-05 04:38:00,2022-09-05 04:55:00,0 days 00:17:00,17
518,40899,2022-09-05 04:39:00,2022-09-05 05:05:00,0 days 00:26:00,26
1054,40900,2022-09-05 04:39:00,2022-09-05 05:04:00,0 days 00:25:00,25
2409,40901,2022-09-05 04:40:00,2022-09-05 04:57:00,0 days 00:17:00,17
1838,40902,2022-09-05 04:40:00,2022-09-05 05:03:00,0 days 00:23:00,23
1098,40903,2022-09-05 04:41:00,2022-09-05 04:55:00,0 days 00:14:00,14
622,40904,2022-09-05 04:42:00,2022-09-05 04:59:00,0 days 00:17:00,17
1658,40905,2022-09-05 04:43:00,2022-09-05 05:10:00,0 days 00:27:00,27
1513,40907,2022-09-05 04:44:00,2022-09-05 05:05:00,0 days 00:21:00,21
2563,40909,2022-09-05 04:44:00,2022-09-05 05:11:00,0 days 00:27:00,27
1236,40910,2022-09-05 04:45:00,2022-09-05 04:59:00,0 days 00:14:00,14
43,40912,2022-09-05 04:46:00,2022-09-05 05:05:00,0 days 00:19:00,19
2204,40913,2022-09-05 04:46:00,2022-09-05 05:07:00,0 days 00:21:00,21
753,40914,2022-09-05 04:46:00,2022-09-05 05:09:00,0 days 00:23:00,23
1314,40915,2022-09-05 04:47:00,2022-09-05 05:07:00,0 days 00:20:00,20
41,40916,2022-09-05 04:49:00,2022-09-05 05:09:00,0 days 00:20:00,20
60,40919,2022-09-05 04:51:00,2022-09-05 05:08:00,0 days 00:17:00,17
34,40920,2022-09-05 04:52:00,2022-09-05 05:09:00,0 days 00:17:00,17
1979,40921,2022-09-05 04:52:00,2022-09-05 05:16:00,0 days 00:24:00,24
597,40922,2022-09-05 04:53:00,2022-09-05 05:08:00,0 days 00:15:00,15
2149,40923,2022-09-05 04:53:00,2022-09-05 05:14:00,0 days 00:21:00,21
2227,40924,2022-09-05 04:53:00,2022-09-05 05:16:00,0 days 00:23:00,23
1931,40925,2022-09-05 04:53:00,2022-09-05 05:13:00,0 days 00:20:00,20
1472,40926,2022-09-05 04:54:00,2022-09-05 05:10:00,0 days 00:16:00,16
2451,40927,2022-09-05 04:54:00,2022-09-05 05:05:00,0 days 00:11:00,11
164,40928,2022-09-05 04:54:00,2022-09-05 05:17:00,0 days 00:23:00,23
1,40929,2022-09-05 04:55:00,2022-09-05 05:09:00,0 days 00:14:00,14
1573,40931,2022-09-05 04:56:00,2022-09-05 05:19:00,0 days 00:23:00,23
1797,40932,2022-09-05 04:57:00,2022-09-05 05:16:00,0 days 00:19:00,19
621,40933,2022-09-05 04:57:00,2022-09-05 05:11:00,0 days 00:14:00,14
437,40934,2022-09-05 04:58:00,2022-09-05 05:16:00,0 days 00:18:00,18
820,40935,2022-09-05 04:59:00,2022-09-05 05:21:00,0 days 00:22:00,22
1849,40936,2022-09-05 05:00:00,2022-09-05 05:16:00,0 days 00:16:00,16
274,40937,2022-09-05 05:00:00,2022-09-05 05:22:00,0 days 00:22:00,22
1541,40938,2022-09-05 05:00:00,2022-09-05 05:18:00,0 days 00:18:00,18
2356,40939,2022-09-05 05:00:00,2022-09-05 05:21:00,0 days 00:21:00,21
1458,40940,2022-09-05 05:01:00,2022-09-05 05:20:00,0 days 00:19:00,19
649,40941,2022-09-05 05:01:00,2022-09-05 05:23:00,0 days 00:22:00,22
1167,40942,2022-09-05 05:01:00,2022-09-05 05:25:00,0 days 00:24:00,24
2415,40944,2022-09-05 05:01:00,2022-09-05 05:23:00,0 days 00:22:00,22
789,40945,2022-09-05 05:02:00,2022-09-05 05:16:00,0 days 00:14:00,14
489,40946,2022-09-05 05:02:00,2022-09-05 05:23:00,0 days 00:21:00,21
814,40947,2022-09-05 05:03:00,2022-09-05 05:24:00,0 days 00:21:00,21
116,40948,2022-09-05 05:03:00,2022-09-05 05:22:00,0 days 00:19:00,19
787,40949,2022-09-05 05:04:00,2022-09-05 05:27:00,0 days 00:23:00,23
1517,40950,2022-09-05 05:04:00,2022-09-05 05:23:00,0 days 00:19:00,19
507,40951,2022-09-05 05:05:00,2022-09-05 05:23:00,0 days 00:18:00,18
2465,40952,2022-09-05 05:05:00,2022-09-05 05:24:00,0 days 00:19:00,19
407,40953,2022-09-05 05:06:00,2022-09-05 05:24:00,0 days 00:18:00,18
584,40955,2022-09-05 05:08:00,2022-09-05 05:25:00,0 days 00:17:00,17
581,40957,2022-09-05 05:09:00,2022-09-05 05:27:00,0 days 00:18:00,18
1117,40958,2022-09-05 05:09:00,2022-09-05 05:34:00,0 days 00:25:00,25
928,40959,2022-09-05 05:11:00,2022-09-05 05:26:00,0 days 00:15:00,15
1732,40960,2022-09-05 05:12:00,2022-09-05 05:30:00,0 days 00:18:00,18
115,40961,2022-09-05 05:12:00,2022-09-05 05:36:00,0 days 00:24:00,24
517,40962,2022-09-05 05:12:00,2022-09-05 05:31:00,0 days 00:19:00,19
356,40963,2022-09-05 05:14:00,2022-09-05 05:36:00,0 days 00:22:00,22
54,40964,2022-09-05 05:14:00,2022-09-05 05:36:00,0 days 00:22:00,22
1986,40965,2022-09-05 05:15:00,2022-09-05 05:35:00,0 days 00:20:00,20
736,40966,2022-09-05 05:15:00,2022-09-05 05:39:00,0 days 00:24:00,24
2165,40967,2022-09-05 05:15:00,2022-09-05 05:35:00,0 days 00:20:00,20
461,40968,2022-09-05 05:16:00,2022-09-05 05:36:00,0 days 00:20:00,20
768,40969,2022-09-05 05:16:00,2022-09-05 05:29:00,0 days 00:13:00,13
1803,40970,2022-09-05 05:16:00,2022-09-05 05:34:00,0 days 00:18:00,18
1321,40971,2022-09-05 05:17:00,2022-09-05 05:36:00,0 days 00:19:00,19
371,40972,2022-09-05 05:17:00,2022-09-05 05:41:00,0 days 00:24:00,24
617,40973,2022-09-05 05:17:00,2022-09-05 05:35:00,0 days 00:18:00,18
32,40974,2022-09-05 05:17:00,2022-09-05 05:39:00,0 days 00:22:00,22
146,40975,2022-09-05 05:17:00,2022-09-05 05:35:00,0 days 00:18:00,18
630,40976,2022-09-05 05:19:00,2022-09-05 05:39:00,0 days 00:20:00,20
1464,40977,2022-09-05 05:19:00,2022-09-05 05:37:00,0 days 00:18:00,18
1222,40978,2022-09-05 05:20:00,2022-09-05 05:41:00,0 days 00:21:00,21
1931,40979,2022-09-05 05:20:00,2022-09-05 05:36:00,0 days 00:16:00,16
2230,40980,2022-09-05 05:21:00,2022-09-05 05:34:00,0 days 00:13:00,13
379,40981,2022-09-05 05:21:00,2022-09-05 05:42:00,0 days 00:21:00,21
708,40982,2022-09-05 05:21:00,2022-09-05 05:45:00,0 days 00:24:00,24
509,40983,2022-09-05 05:21:00,2022-09-05 05:37:00,0 days 00:16:00,16
2084,40984,2022-09-05 05:22:00,2022-09-05 05:40:00,0 days 00:18:00,18
992,40985,2022-09-05 05:22:00,2022-09-05 05:42:00,0 days 00:20:00,20
1353,40986,2022-09-05 05:24:00,2022-09-05 05:45:00,0 days 00:21:00,21
2085,40987,2022-09-05 05:25:00,2022-09-05 05:43:00,0 days 00:18:00,18
1883,40988,2022-09-05 05:26:00,2022-09-05 05:47:00,0 days 00:21:00,21
192,40989,2022-09-05 05:26:00,2022-09-05 05:43:00,0 days 00:17:00,17
660,40990,2022-09-05 05:28:00,2022-09-05 05:49:00,0 days 00:21:00,21
1588,40991,2022-09-05 05:28:00,2022-09-05 05:52:00,0 days 00:24:00,24
1924,40992,2022-09-05 05:29:00,2022-09-05 05:51:00,0 days 00:22:00,22
283,40993,2022-09-05 05:29:00,2022-09-05 05:47:00,0 days 00:18:00,18
2205,40994,2022-09-05 05:29:00,2022-09-05 05:48:00,0 days 00:19:00,19
1820,40995,2022-09-05 05:29:00,2022-09-05 05:54:00,0 days 00:25:00,25
608,40996,2022-09-05 05:30:00,2022-09-05 05:49:00,0 days 00:19:00,19
1070,40997,2022-09-05 05:30:00,2022-09-05 05:46:00,0 days 00:16:00,16
737,40998,2022-09-05 05:30:00,2022-09-05 05:56:00,0 days 00:26:00,26
579,40999,2022-09-05 05:31:00,2022-09-05 05:48:00,0 days 00:17:00,17
1666,41000,2022-09-05 05:31:00,2022-09-05 05:53:00,0 days 00:22:00,22
2456,41001,2022-09-05 05:31:00,2022-09-05 05:47:00,0 days 00:16:00,16
1185,41002,2022-09-05 05:31:00,2022-09-05 05:57:00,0 days 00:26:00,26
2122,41003,2022-09-05 05:31:00,2022-09-05 05:51:00,0 days 00:20:00,20
2464,41004,2022-09-05 05:32:00,2022-09-05 05:55:00,0 days 00:23:00,23
698,41005,2022-09-05 05:32:00,2022-09-05 05:53:00,0 days 00:21:00,21
1650,41006,2022-09-05 05:32:00,2022-09-05 05:53:00,0 days 00:21:00,21
745,41007,2022-09-05 05:32:00,2022-09-05 05:50:00,0 days 00:18:00,18
340,41008,2022-09-05 05:35:00,2022-09-05 06:01:00,0 days 00:26:00,26
995,41009,2022-09-05 05:36:00,2022-09-05 05:59:00,0 days 00:23:00,23
2349,41010,2022-09-05 05:36:00,2022-09-05 05:57:00,0 days 00:21:00,21
620,41011,2022-09-05 05:36:00,2022-09-05 06:00:00,0 days 00:24:00,24
1939,41012,2022-09-05 05:36:00,2022-09-05 06:01:00,0 days 00:25:00,25
156,41013,2022-09-05 05:37:00,2022-09-05 05:56:00,0 days 00:19:00,19
1778,41015,2022-09-05 05:37:00,2022-09-05 05:57:00,0 days 00:20:00,20
1663,41016,2022-09-05 05:38:00,2022-09-05 05:55:00,0 days 00:17:00,17
2519,41017,2022-09-05 05:38:00,2022-09-05 05:53:00,0 days 00:15:00,15
1510,41018,2022-09-05 05:38:00,2022-09-05 05:58:00,0 days 00:20:00,20
1178,41019,2022-09-05 05:39:00,2022-09-05 06:00:00,0 days 00:21:00,21
848,41020,2022-09-05 05:39:00,2022-09-05 05:59:00,0 days 00:20:00,20
43,41022,2022-09-05 05:40:00,2022-09-05 06:02:00,0 days 00:22:00,22
180,41023,2022-09-05 05:40:00,2022-09-05 06:00:00,0 days 00:20:00,20
2038,41024,2022-09-05 05:40:00,2022-09-05 06:04:00,0 days 00:24:00,24
1369,41025,2022-09-05 05:41:00,2022-09-05 06:00:00,0 days 00:19:00,19
1241,41026,2022-09-05 05:41:00,2022-09-05 06:07:00,0 days 00:26:00,26
2050,41027,2022-09-05 05:41:00,2022-09-05 05:59:00,0 days 00:18:00,18
426,41028,2022-09-05 05:41:00,2022-09-05 06:00:00,0 days 00:19:00,19
2402,41029,2022-09-05 05:42:00,2022-09-05 05:58:00,0 days 00:16:00,16
298,41030,2022-09-05 05:42:00,2022-09-05 06:03:00,0 days 00:21:00,21
1157,41031,2022-09-05 05:42:00,2022-09-05 06:01:00,0 days 00:19:00,19
321,41032,2022-09-05 05:42:00,2022-09-05 06:05:00,0 days 00:23:00,23
2313,41033,2022-09-05 05:42:00,2022-09-05 05:58:00,0 days 00:16:00,16
2080,41034,2022-09-05 05:43:00,2022-09-05 06:06:00,0 days 00:23:00,23
377,41035,2022-09-05 05:43:00,2022-09-05 06:03:00,0 days 00:20:00,20
1541,41036,2022-09-05 05:43:00,2022-09-05 06:05:00,0 days 00:22:00,22
166,41037,2022-09-05 05:43:00,2022-09-05 06:05:00,0 days 00:22:00,22
865,41038,2022-09-05 05:44:00,2022-09-05 06:05:00,0 days 00:21:00,21
333,41039,2022-09-05 05:45:00,2022-09-05 06:02:00,0 days 00:17:00,17
650,41040,2022-09-05 05:45:00,2022-09-05 06:03:00,0 days 00:18:00,18
712,41041,2022-09-05 05:45:00,2022-09-05 06:03:00,0 days 00:18:00,18
402,41042,2022-09-05 05:46:00,2022-09-05 06:08:00,0 days 00:22:00,22
95,41043,2022-09-05 05:46:00,2022-09-05 06:05:00,0 days 00:19:00,19
697,41044,2022-09-05 05:47:00,2022-09-05 06:11:00,0 days 00:24:00,24
1106,41045,2022-09-05 05:48:00,2022-09-05 06:07:00,0 days 00:19:00,19
526,41046,2022-09-05 05:48:00,2022-09-05 06:11:00,0 days 00:23:00,23
68,41047,2022-09-05 05:49:00,2022-09-05 06:11:00,0 days 00:22:00,22
405,41049,2022-09-05 05:49:00,2022-09-05 06:09:00,0 days 00:20:00,20
1213,41050,2022-09-05 05:50:00,2022-09-05 06:10:00,0 days 00:20:00,20
1545,41051,2022-09-05 05:50:00,2022-09-05 06:07:00,0 days 00:17:00,17
167,41052,2022-09-05 05:50:00,2022-09-05 06:10:00,0 days 00:20:00,20
898,41053,2022-09-05 05:51:00,2022-09-05 06:08:00,0 days 00:17:00,17
1384,41054,2022-09-05 05:51:00,2022-09-05 06:11:00,0 days 00:20:00,20
993,41055,2022-09-05 05:51:00,2022-09-05 06:12:00,0 days 00:21:00,21
706,41056,2022-09-05 05:51:00,2022-09-05 06:14:00,0 days 00:23:00,23
1902,41057,2022-09-05 05:52:00,2022-09-05 06:13:00,0 days 00:21:00,21
2405,41058,2022-09-05 05:52:00,2022-09-05 06:11:00,0 days 00:19:00,19
931,41059,2022-09-05 05:52:00,2022-09-05 06:08:00,0 days 00:16:00,16
1923,41060,2022-09-05 05:52:00,2022-09-05 06:19:00,0 days 00:27:00,27
731,41061,2022-09-05 05:52:00,2022-09-05 06:12:00,0 days 00:20:00,20
1597,41062,2022-09-05 05:53:00,2022-09-05 06:12:00,0 days 00:19:00,19
573,41063,2022-09-05 05:53:00,2022-09-05 06:15:00,0 days 00:22:00,22
1370,41064,2022-09-05 05:54:00,2022-09-05 06:18:00,0 days 00:24:00,24
74,41065,2022-09-05 05:54:00,2022-09-05 06:14:00,0 days 00:20:00,20
39,41066,2022-09-05 05:55:00,2022-09-05 06:16:00,0 days 00:21:00,21
1805,41068,2022-09-05 05:56:00,2022-09-05 06:15:00,0 days 00:19:00,19
246,41069,2022-09-05 05:56:00,2022-09-05 06:14:00,0 days 00:18:00,18
904,41070,2022-09-05 05:56:00,2022-09-05 06:12:00,0 days 00:16:00,16
1226,41071,2022-09-05 05:56:00,2022-09-05 06:18:00,0 days 00:22:00,22
828,41072,2022-09-05 05:56:00,2022-09-05 06:20:00,0 days 00:24:00,24
87,41074,2022-09-05 05:57:00,2022-09-05 06:19:00,0 days 00:22:00,22
2052,41075,2022-09-05 05:58:00,2022-09-05 06:15:00,0 days 00:17:00,17
1786,41076,2022-09-05 05:58:00,2022-09-05 06:13:00,0 days 00:15:00,15
1627,41077,2022-09-05 05:58:00,2022-09-05 06:16:00,0 days 00:18:00,18
2088,41078,2022-09-05 05:59:00,2022-09-05 06:17:00,0 days 00:18:00,18
463,41079,2022-09-05 06:00:00,2022-09-05 06:19:00,0 days 00:19:00,19
1895,41080,2022-09-05 06:00:00,2022-09-05 06:23:00,0 days 00:23:00,23
2051,41081,2022-09-05 06:00:00,2022-09-05 06:19:00,0 days 00:19:00,19
974,41082,2022-09-05 06:01:00,2022-09-05 06:18:00,0 days 00:17:00,17
1808,41083,2022-09-05 06:02:00,2022-09-05 06:23:00,0 days 00:21:00,21
471,41084,2022-09-05 06:02:00,2022-09-05 06:27:00,0 days 00:25:00,25
1065,41085,2022-09-05 06:03:00,2022-09-05 06:26:00,0 days 00:23:00,23
80,41086,2022-09-05 06:03:00,2022-09-05 06:24:00,0 days 00:21:00,21
243,41087,2022-09-05 06:03:00,2022-09-05 06:24:00,0 days 00:21:00,21
1693,41088,2022-09-05 06:05:00,2022-09-05 06:21:00,0 days 00:16:00,16
136,41089,2022-09-05 06:06:00,2022-09-05 06:27:00,0 days 00:21:00,21
1022,41091,2022-09-05 06:07:00,2022-09-05 06:28:00,0 days 00:21:00,21
2063,41092,2022-09-05 06:07:00,2022-09-05 06:32:00,0 days 00:25:00,25
1466,41093,2022-09-05 06:07:00,2022-09-05 06:30:00,0 days 00:23:00,23
365,41094,2022-09-05 06:07:00,2022-09-05 06:27:00,0 days 00:20:00,20
667,41095,2022-09-05 06:08:00,2022-09-05 06:26:00,0 days 00:18:00,18
310,41096,2022-09-05 06:09:00,2022-09-05 06:27:00,0 days 00:18:00,18
2069,41097,2022-09-05 06:09:00,2022-09-05 06:25:00,0 days 00:16:00,16
2164,41098,2022-09-05 06:10:00,2022-09-05 06:30:00,0 days 00:20:00,20
2325,41099,2022-09-05 06:10:00,2022-09-05 06:33:00,0 days 00:23:00,23
554,41100,2022-09-05 06:11:00,2022-09-05 06:35:00,0 days 00:24:00,24
2290,41102,2022-09-05 06:12:00,2022-09-05 06:34:00,0 days 00:22:00,22
321,41103,2022-09-05 06:12:00,2022-09-05 06:35:00,0 days 00:23:00,23
2353,41104,2022-09-05 06:13:00,2022-09-05 06:35:00,0 days 00:22:00,22
675,41105,2022-09-05 06:13:00,2022-09-05 06:35:00,0 days 00:22:00,22
753,41106,2022-09-05 06:15:00,2022-09-05 06:35:00,0 days 00:20:00,20
2086,41107,2022-09-05 06:16:00,2022-09-05 06:33:00,0 days 00:17:00,17
1145,41108,2022-09-05 06:16:00,2022-09-05 06:32:00,0 days 00:16:00,16
2423,41110,2022-09-05 06:18:00,2022-09-05 06:37:00,0 days 00:19:00,19
126,41111,2022-09-05 06:18:00,2022-09-05 06:34:00,0 days 00:16:00,16
2222,41112,2022-09-05 06:19:00,2022-09-05 06:36:00,0 days 00:17:00,17
1395,41113,2022-09-05 06:19:00,2022-09-05 06:38:00,0 days 00:19:00,19
1917,41114,2022-09-05 06:20:00,2022-09-05 06:33:00,0 days 00:13:00,13
790,41115,2022-09-05 06:21:00,2022-09-05 06:44:00,0 days 00:23:00,23
12,41116,2022-09-05 06:21:00,2022-09-05 06:40:00,0 days 00:19:00,19
2137,41117,2022-09-05 06:21:00,2022-09-05 06:37:00,0 days 00:16:00,16
1090,41118,2022-09-05 06:22:00,2022-09-05 06:46:00,0 days 00:24:00,24
1299,41119,2022-09-05 06:22:00,2022-09-05 06:38:00,0 days 00:16:00,16
47,41120,2022-09-05 06:23:00,2022-09-05 06:45:00,0 days 00:22:00,22
614,41121,2022-09-05 06:23:00,2022-09-05 06:41:00,0 days 00:18:00,18
1857,41123,2022-09-05 06:24:00,2022-09-05 06:43:00,0 days 00:19:00,19
1055,41124,2022-09-05 06:25:00,2022-09-05 06:45:00,0 days 00:20:00,20
2317,41125,2022-09-05 06:25:00,2022-09-05 06:45:00,0 days 00:20:00,20
435,41126,2022-09-05 06:26:00,2022-09-05 06:44:00,0 days 00:18:00,18
212,41127,2022-09-05 06:26:00,2022-09-05 06:44:00,0 days 00:18:00,18
256,41128,2022-09-05 06:26:00,2022-09-05 06:45:00,0 days 00:19:00,19
533,41129,2022-09-05 06:26:00,2022-09-05 06:47:00,0 days 00:21:00,21
1469,41130,2022-09-05 06:27:00,2022-09-05 06:53:00,0 days 00:26:00,26
1776,41131,2022-09-05 06:27:00,2022-09-05 06:47:00,0 days 00:20:00,20
274,41132,2022-09-05 06:27:00,2022-09-05 06:52:00,0 days 00:25:00,25
1638,41133,2022-09-05 06:28:00,2022-09-05 06:41:00,0 days 00:13:00,13
1949,41134,2022-09-05 06:28:00,2022-09-05 06:52:00,0 days 00:24:00,24
827,41135,2022-09-05 06:29:00,2022-09-05 06:50:00,0 days 00:21:00,21
792,41136,2022-09-05 06:29:00,2022-09-05 06:51:00,0 days 00:22:00,22
121,41137,2022-09-05 06:30:00,2022-09-05 06:51:00,0 days 00:21:00,21
2361,41138,2022-09-05 06:31:00,2022-09-05 06:50:00,0 days 00:19:00,19
1884,41139,2022-09-05 06:31:00,2022-09-05 06:52:00,0 days 00:21:00,21
2351,41140,2022-09-05 06:32:00,2022-09-05 06:51:00,0 days 00:19:00,19
548,41141,2022-09-05 06:32:00,2022-09-05 06:54:00,0 days 00:22:00,22
2297,41142,2022-09-05 06:33:00,2022-09-05 06:47:00,0 days 00:14:00,14
1872,41144,2022-09-05 06:33:00,2022-09-05 06:55:00,0 days 00:22:00,22
